epoch,train_mse_std,val_mse_std
1,0.08031094242125696,0.02763247676193714
2,0.017770003815142394,0.010090806521475315
3,0.009442029794136666,0.008393856696784496
4,0.00703953765843479,0.005817652679979801
5,0.005518233314176963,0.004984179511666298
6,0.004757082264723982,0.004443866666406393
7,0.004149918128196593,0.003791667055338621
8,0.0037073409397638587,0.003621310694143176
9,0.0033385497211415654,0.003203823696821928
10,0.0030289116199341153,0.0028989219572395086
11,0.0027821663357623914,0.0026572239585220814
12,0.002552220713852869,0.002519012661650777
13,0.0023437755851081865,0.0023614068049937487
14,0.0021870922330440015,0.002250290010124445
15,0.002084628132110635,0.0020327498205006123
16,0.0019766254851958922,0.00197010301053524
17,0.0019130412979950443,0.0019566710107028484
18,0.0018296878569090307,0.0018341378308832645
19,0.0017716444973873019,0.0016744504682719707
20,0.0016819887949490896,0.0015968732768669724
21,0.0015733450635419767,0.0018991068936884403
22,0.0015421779333593382,0.0016209605382755399
23,0.001438119230150046,0.0015297179343178868
24,0.0013849874261393804,0.0013535167090594769
25,0.0013134692489319367,0.00126520951744169
26,0.0012943976100319673,0.0013904509833082557
27,0.0012732899551564176,0.0013306279433891177
28,0.0012272621804620164,0.001234523020684719
29,0.0011552945899920132,0.0012172260321676731
30,0.0011852799135411815,0.0013469643890857697
31,0.0011287058764894984,0.0011420411756262183
32,0.0010914754485788073,0.0011689122766256332
33,0.0010814603700743514,0.0012142470804974437
34,0.0010679634421501118,0.001111409394070506
35,0.0010341821300969127,0.0011192107340320945
36,0.0010124972184619421,0.0011110492050647736
37,0.001003115954876995,0.001010680920444429
38,0.0009746340903031284,0.0009976642904803157
39,0.0009569642450056044,0.0010575263295322657
40,0.0009427338105288438,0.0010831317631527781
41,0.0009114675067294512,0.0010096010519191623
42,0.0009209296709289213,0.0011024917475879192
43,0.0008921628985834909,0.000925402739085257
44,0.0008954344480873088,0.0009361057309433818
45,0.0008664761743464863,0.0009353753994219005
46,0.0008546366898272309,0.0009296356001868844
47,0.0008405437223720526,0.0009071083040907979
48,0.0008374400393461887,0.0009058021241798997
49,0.0008351471192302214,0.0008810005965642631
50,0.0008250587766477583,0.0011377858463674784
51,0.000806981067982344,0.0009395664092153311
52,0.0008128725223828931,0.0008107970934361219
53,0.000792798303132383,0.0008093659416772425
54,0.0007673671425569639,0.0008101070416159928
55,0.0007939644377521994,0.0008166238549165428
56,0.0007684063329191119,0.0009528247755952179
57,0.0007583543416593646,0.0007966000121086836
58,0.0007540823307447646,0.0007613530033268034
59,0.0007529449774189877,0.0007764748297631741
60,0.0007413056830388631,0.0008125313324853778
61,0.0007321375347265268,0.0007820554892532527
62,0.0007285217625145176,0.0007688881014473736
63,0.0007262083541000027,0.0007671357016079128
64,0.0007235714173437329,0.0007479910273104906
65,0.0007100152484927892,0.00075731729157269
66,0.0007086948036080842,0.0007317287963815033
67,0.0007166583990206571,0.0007659023976884782
68,0.0006991322568389612,0.0008660145686008036
69,0.0006936475443245138,0.0007298705750145018
70,0.0006774346331084211,0.0007347575156018138
71,0.0006804047599864759,0.0008021479588933289
72,0.0006712881722223606,0.000723114178981632
73,0.000675654446346927,0.000709105224814266
74,0.0006707741222254952,0.0009240202489309013
75,0.000654453647082886,0.0008263876661658287
