epoch,train_mse_std,val_mse_std
1,0.09047534407356539,0.03739668056368828
2,0.03256984046018483,0.024919256567955017
3,0.022718643187332414,0.01748640649020672
4,0.016329928949114336,0.014241063967347145
5,0.014383914884711042,0.012617714703083038
6,0.01268085246050979,0.01034502126276493
7,0.011166046899649736,0.00965110119432211
8,0.010123032770056611,0.008572901599109173
9,0.009388682333721867,0.008044653572142124
10,0.008911241099180508,0.0075702001340687275
11,0.008497394530708736,0.008101068437099457
12,0.00806499744545825,0.007102867588400841
13,0.007731453951455012,0.006513954605907202
14,0.007510705563278913,0.007082897238433361
15,0.007179377016984267,0.006597735453397036
16,0.006952547069410819,0.006151813548058271
17,0.006760036617507256,0.005752907134592533
18,0.006503610202184516,0.005754304584115744
19,0.006480543543048326,0.005440576933324337
20,0.006205245749037407,0.005871279165148735
21,0.006054697878798385,0.00525307422503829
22,0.005934730523957154,0.005466513801366091
23,0.005766478458664617,0.005183101166039705
24,0.005512898071061214,0.00530187226831913
25,0.005364250299568463,0.005007313564419746
26,0.005273231713806144,0.00488703977316618
27,0.0050956811655867825,0.004757489077746868
28,0.00503021790377857,0.004662732593715191
29,0.004875794990785025,0.005221797619014978
30,0.004786170170969335,0.004796327091753483
31,0.004619184862294488,0.00494667561724782
32,0.004632719836480425,0.004602179396897554
33,0.004470652808482934,0.004507309757173061
34,0.004332468693844388,0.005359206348657608
35,0.004352726569438398,0.005049222614616156
36,0.004216484566707797,0.004404281731694937
37,0.004106975179054933,0.004268310964107513
38,0.003958301160270025,0.004304599482566118
39,0.003940991765540264,0.004943187814205885
40,0.0038898286781694326,0.0042940047569572926
41,0.0037507210556805897,0.004663113038986921
42,0.003749903475557551,0.00482514500617981
43,0.0036037055804467397,0.004455788992345333
44,0.003436749224283714,0.004337805788964033
45,0.003408775451615235,0.004171670880168676
46,0.0034034785823521957,0.004242467228323221
47,0.0033023257904142905,0.005161790177226067
48,0.0032783726709545804,0.00424814922735095
49,0.0031372987432405353,0.004170648753643036
50,0.0030794679900202253,0.0041816625744104385
51,0.0029814602831426252,0.004026396200060844
52,0.002982463480579502,0.004170161206275225
53,0.002915293070014355,0.004085942171514034
54,0.0028678275154430206,0.003991392906755209
55,0.002837554124946718,0.0037723761051893234
56,0.0028089367362314757,0.00411155354231596
57,0.002736947384290057,0.0040755318477749825
58,0.0026348073163599294,0.00395291717723012
59,0.0026768730234838275,0.004225281998515129
60,0.0025772049580828392,0.00395039701834321
61,0.0026159210637521674,0.004035025369375944
