epoch,train_mse_std,val_mse_std
1,0.08575076565582312,0.033062417060136795
2,0.021526438444580413,0.01344260387122631
3,0.011145544296276962,0.010031625628471375
4,0.009130429340291502,0.008122623898088932
5,0.007294240709006024,0.00615584384649992
6,0.005568693734627129,0.004860141780227423
7,0.004414665559136481,0.004107140004634857
8,0.003746627829117629,0.0035256294067949057
9,0.0031754184762012535,0.0031761096324771643
10,0.002744587214060904,0.0026684822514653206
11,0.0024742729858864758,0.0024669708218425512
12,0.0022433662299284713,0.0021942213643342257
13,0.0020315095010150558,0.0020542126148939133
14,0.0018788594180050645,0.0020325258374214172
15,0.0017827536618776306,0.0017459533410146832
16,0.0016511609771210612,0.0016748326597735286
17,0.0015724203184330444,0.0017227863427251577
18,0.0014947808176956703,0.0014598172856494784
19,0.0014325346229674544,0.0013377454597502947
20,0.001373300880067718,0.0013070818968117237
21,0.0012907877959646421,0.0014800266362726688
22,0.0013109687655113666,0.0013254032237455249
23,0.0012308651790188003,0.0012185190571472049
24,0.001179553657217663,0.0012372424826025963
25,0.0011508788576586279,0.0011482681147754192
26,0.0011118191974986706,0.001564161153510213
27,0.0010766092226227619,0.0010538322385400534
28,0.0010249046063973437,0.00105799431912601
29,0.0010388778343624768,0.001042972318828106
30,0.0009841744430870553,0.0009967155056074262
31,0.0009659805220817395,0.0009388990001752973
32,0.0009317521809922085,0.0009859774727374315
33,0.0009304398500106861,0.0009448340279050171
34,0.0009109819496486343,0.0008689403184689581
35,0.0008873831820410338,0.0011003365507349372
36,0.0008531581536803728,0.0009016993572004139
37,0.0008961950875503748,0.0008946126908995211
38,0.0008412080143758826,0.0007956355111673474
39,0.0008417130943806587,0.0008679793099872768
40,0.0008072210529540756,0.0008610052173025906
41,0.000798670801947445,0.0008762486977502704
42,0.000790953002057091,0.0008058679522946477
43,0.0007654135235158771,0.0007714263047091663
44,0.0007833387542871837,0.0007466211100108922
45,0.0007564164957238474,0.0007313698879443109
46,0.0007492197234072029,0.0009056228445842862
47,0.000748265403964756,0.0009141464834101498
48,0.0007330632047732812,0.0007464289665222168
49,0.0007239964493112792,0.0007266731117852032
50,0.0007113790104120554,0.0007680403650738299
51,0.000701615806991214,0.0008509826730005443
52,0.0007093743014854244,0.0008744845981709659
53,0.0006928799842153139,0.000753244268707931
54,0.00066799695714857,0.000704819627571851
55,0.0006816600409691381,0.0007761447923257947
56,0.0006661707961781144,0.0006660346407443285
57,0.0006403943404688975,0.0006564132636412978
58,0.0006546083768260183,0.0006317885126918554
59,0.0006535727469743463,0.0006395174423232675
60,0.0006386441736966474,0.0006057252758182585
61,0.0006225653117972936,0.000599803461227566
62,0.0006226954920071822,0.0007309606880880892
63,0.0006195182310927223,0.0006238063797354698
64,0.00061227552133265,0.0006563392234966159
65,0.0005969015859711023,0.0007275119423866272
66,0.000604813728844185,0.0006409994675777853
67,0.0006007576542519121,0.0006650084396824241
68,0.0005841526914012518,0.0007347702048718929
69,0.0005909833640806799,0.0006435360992327332
70,0.0005790363446855322,0.0005976632819510996
71,0.0005895901026891228,0.0006106061046011746
72,0.000580817207326292,0.000573915196582675
73,0.0005780463357531794,0.0005581461591646075
74,0.000563678895819241,0.0008061362314037979
75,0.0005613316799802586,0.0007277809199877083
76,0.0005597350852890876,0.0006783910212107003
77,0.0005569085190404663,0.0006468382780440152
78,0.0005519007806903708,0.0006393706426024437
79,0.0005487472125285661,0.0006159132462926209
80,0.0005508016785768489,0.000536436156835407
81,0.0005515679571065895,0.0006179786869324744
82,0.0005414587487802897,0.0006043978501111269
83,0.0005329521682042751,0.0005845797713845968
84,0.0005261328238317099,0.0006030487129464746
85,0.0005269706243597196,0.0005842045648023486
86,0.0005215717193549686,0.0006293340702541173
87,0.0005187423968618699,0.0005679408204741776
88,0.0005279324807897482,0.0005959246191196144
89,0.0005085394288697561,0.0006040256121195853
90,0.0005144813314882163,0.0005343331140466034
91,0.0005030255146253126,0.0005404683761298656
92,0.0005143507925084395,0.0005416398053057492
93,0.0005056995667463553,0.0005846319836564362
94,0.0005031173152362134,0.0005694447318091989
95,0.0005023902841529535,0.0006059939623810351
96,0.0004979470539672072,0.0005353800370357931
97,0.0004874055186679018,0.0005418179207481444
98,0.0005077605053907604,0.0005586083279922605
99,0.00048080637355733466,0.0005778565537184477
100,0.00048658149159416363,0.0005061611300334334
101,0.00048718713991168606,0.000523620517924428
102,0.0004962806349834751,0.0005570760695263743
103,0.0004850071268556282,0.0005542364669963717
104,0.0004785682047696842,0.000489158381242305
105,0.0004880222862980531,0.0005222115432843566
106,0.00047441042617680184,0.0005168236675672233
107,0.00047614807218323435,0.0005313123692758381
108,0.00047382586387707977,0.0005182871827855706
109,0.00046432313641343414,0.0005467856535688043
110,0.00047034813701221976,0.0004647113673854619
111,0.0004623017090654096,0.00055810681078583
112,0.0004553306913839728,0.00048615745618008077
113,0.0004602090837187057,0.0006354446522891521
114,0.00047714585832948415,0.0006097174482420087
115,0.0004648605284006105,0.0004780624294653535
116,0.00046268115831573937,0.00046667756396345794
117,0.00046246171434336707,0.00046199673670344055
118,0.0004523868846640645,0.0004859345208387822
119,0.00046536482382570846,0.0005395775660872459
120,0.00044469499308871313,0.0005160622531548142
121,0.0004513480454101014,0.00048500101547688246
122,0.0004432412278131876,0.0004898878978565335
123,0.00045096722460850745,0.0004671769856940955
124,0.0004415026086108449,0.00043423802708275616
125,0.0004404680696473554,0.0005012333858758211
126,0.0004376992407960177,0.0004444222431629896
127,0.00043644277405839116,0.00044334871927276254
128,0.00043552239085279466,0.0005053888307884336
129,0.00043853951453774406,0.0005086695891804993
130,0.000422863169228258,0.0005020317621529102
131,0.0004273675804275856,0.0005000761593692005
132,0.0004405100355086545,0.00046901716268621385
133,0.0004246707379322506,0.0005046110018156469
134,0.00042365156291810356,0.0004619945539161563
135,0.000430151711908038,0.0005310684209689498
136,0.00043118262965269593,0.0004959257203154266
137,0.00043351290820628724,0.0004719402641057968
138,0.0004092545101293099,0.00047431496204808354
139,0.00042196846754593225,0.00047716216067783535
140,0.0004292728749524812,0.00044778050505556166
141,0.0004115375819240596,0.0004257745749782771
142,0.000420530330229268,0.0005369751015678048
143,0.00041725040198805176,0.0004214727377984673
144,0.0003974469704957853,0.0004617311351466924
145,0.00040985991122389223,0.000425997975980863
146,0.0004124125257501348,0.00043887647916562855
147,0.0004170547045066687,0.00043084382195957005
148,0.0004126886275645441,0.00047433035797439516
149,0.0004049775451255734,0.00046020097215659916
150,0.00040462006620787784,0.000488824734929949
151,0.0004007974227984441,0.00041182275163009763
152,0.0003996303037561943,0.0005488824681378901
153,0.00040804663388602523,0.0004752127861138433
154,0.00040098344578349816,0.00048757094191387296
155,0.00040652441791764424,0.00041486351983621716
156,0.00039158197083864597,0.00042276704334653914
157,0.00040499735858237753,0.00046134498552419245
158,0.0003991840384426821,0.0005358647322282195
159,0.000389813352956171,0.0004575883212964982
160,0.0004010943722665579,0.0003977194137405604
161,0.0003907866525387994,0.00044073714525438845
162,0.0003975866884352823,0.00038858046173118055
163,0.00037864379426660237,0.0005070517654530704
164,0.0003889987184653328,0.0004580970562528819
165,0.0003837300241310609,0.0004094342002645135
166,0.00038241520767177625,0.0004099500656593591
167,0.0003986770439698485,0.0004118748474866152
168,0.0003861831724326598,0.0004631428746506572
169,0.000378592735506727,0.0004254515515640378
170,0.00038498650188238567,0.0004759769653901458
171,0.0003856237960929967,0.0004230341874063015
172,0.00037891723760305793,0.00039356350316666067
173,0.0003761901430859293,0.00046884396579116583
174,0.0003874408799139323,0.00044968578731641173
175,0.0003766532011765994,0.00042249183752574027
176,0.0003867044883843603,0.00041584332939237356
177,0.00038443351311522316,0.0004335643316153437
178,0.0003717690936636207,0.0004717360425274819
179,0.0003918111375122292,0.0005905809230171144
180,0.000382912625893661,0.0004118368960916996
181,0.000372738524511843,0.0003891821252182126
182,0.00037924777573805434,0.0004054843739140779
183,0.0003651239531147898,0.00048293612780980766
184,0.0003788431838375705,0.00044687450281344354
185,0.0003731449318635133,0.0004341397143434733
186,0.0003669165175172315,0.00040627160342410207
187,0.0003713561187692368,0.00041191346826963127
188,0.00037083220031258003,0.0004940748331137002
189,0.0003650106720413955,0.0004160420212429017
190,0.0003654323435274431,0.0004113627364858985
191,0.0003796229930945725,0.0003814483934547752
192,0.00036417387503687073,0.0003670761943794787
193,0.0003696774588580715,0.0004334096738602966
194,0.00037089861410974747,0.0004018008185084909
195,0.0003585338215988514,0.000502867391332984
196,0.0003639542621079836,0.00042252091225236654
197,0.00036219642703507393,0.00038079562364146113
198,0.0003582018537581362,0.0003861446166411042
199,0.00036326941383459435,0.00043332736822776496
200,0.0003566026905874196,0.0004585091373883188
201,0.0003642147928410358,0.00039892696077004075
202,0.00037115913885709415,0.00038430638960562646
203,0.0003523136959649568,0.00037495291326195
204,0.00035743408798009425,0.0004057793412357569
205,0.0003579772252336628,0.00043493564589880407
206,0.0003698558620133793,0.0004022864159196615
207,0.0003566677754781493,0.0003928671358153224
208,0.00035706375626284436,0.000404647144023329
209,0.00035465016762212676,0.00041235884418711066
210,0.0003532173834948407,0.0004531298181973398
211,0.00035119269244752527,0.0004213766078464687
212,0.0003505328692650334,0.00038197750109247863
213,0.00036721317110527,0.00044748143409378827
214,0.00034876356762876456,0.0004071305156685412
215,0.00035193435589389593,0.00035883960663340986
216,0.0003403715583250196,0.00038809943362139165
217,0.00034173659152833156,0.00038725289050489664
218,0.000353486518160835,0.00035558128729462624
219,0.000346276342492743,0.00041144160786643624
220,0.0003478578022609667,0.0004459072952158749
221,0.00035616120061657513,0.000435541442129761
222,0.0003498553351247581,0.0004023055371362716
223,0.00035519452936482533,0.00039357555215246975
224,0.0003373796407120997,0.0003932612016797066
225,0.00034857464008675155,0.0003955106367357075
226,0.00034584427633687986,0.0003588377730920911
227,0.000342054638826038,0.00035539676900953054
228,0.00033524039406176157,0.0004883496440015733
229,0.0003515478466502076,0.0003603379300329834
230,0.000345712812818328,0.00039034633664414287
231,0.00034576218850422016,0.00044425262603908777
232,0.000344203096519478,0.0003744897258002311
233,0.00034736706616150104,0.00040626077679917216
234,0.0003529411600242919,0.00036053138319402933
235,0.0003381225247103363,0.00040540468762628734
236,0.0003497328596352216,0.0003780534607358277
237,0.000336872264909919,0.0004256322863511741
238,0.00034299232577521976,0.0003637057961896062
239,0.00033836158290862954,0.00037251380854286253
240,0.0003389616987316391,0.00037519069155678153
241,0.0003343777171011769,0.000465577730210498
242,0.000346144669953354,0.00037057645386084914
243,0.00033640094340644383,0.0003901115560438484
244,0.0003383857133892796,0.0003800041158683598
245,0.00033517108972748775,0.0004372156981844455
