epoch,train_mse_std,val_mse_std
1,0.0970357928009639,0.039509277790784836
2,0.022885000872914382,0.018801715224981308
3,0.016100321949154846,0.01377168856561184
4,0.011425004962157505,0.010061089880764484
5,0.00846931811377842,0.00780866201967001
6,0.006997631395821352,0.006658507976680994
7,0.0057471143826672046,0.005372959654778242
8,0.004834170180408649,0.004935967270284891
9,0.0042327391166730325,0.004322250839322805
10,0.0038578559591739663,0.0041638626717031
11,0.003560034530509733,0.0040642512030899525
12,0.00329275545259764,0.003541940590366721
13,0.003089376946381707,0.003373929066583514
14,0.002997783465579942,0.0036853549536317587
15,0.0028707295104135953,0.003140096552670002
16,0.0027775860585653694,0.0031585353426635265
17,0.002697904350345025,0.0028473560232669115
18,0.0025654806118284843,0.0028250133618712425
19,0.002492312915492088,0.00283458991907537
20,0.0023730829638178704,0.0027057344559580088
21,0.0022780695467015943,0.002670856425538659
22,0.0022246826202157455,0.0025660470128059387
23,0.0021113062116114843,0.0024241581559181213
24,0.002024792903060369,0.0026458522770553827
25,0.0019851120448904536,0.0022962638176977634
26,0.0019795352418973387,0.002363495761528611
27,0.0018686847797453649,0.002313365461304784
28,0.0018479752549484467,0.002121205907315016
29,0.0018266910961420501,0.0020757426973432302
30,0.0017757531467457413,0.002255468862131238
31,0.001738193987292396,0.002047404181212187
32,0.001694185030391232,0.002057203557342291
33,0.0016625758783612571,0.001959111774340272
34,0.0016071439799009882,0.002020189305767417
35,0.0016136787425500207,0.0025164010003209114
36,0.0016116381450356162,0.002119992394000292
37,0.0015579400941860646,0.001900463830679655
38,0.0015370019173532234,0.002059569815173745
39,0.0015049090999914112,0.0020095244981348515
40,0.0015058389575845499,0.0019084525993093848
41,0.001483102329181749,0.001901709707453847
42,0.0014757868449477788,0.0021570732351392508
43,0.0014128240588984335,0.0018080775626003742
44,0.0013952372970027164,0.0018114922568202019
45,0.0014040753624395177,0.0020248787477612495
46,0.0013632846808263614,0.001889742212370038
47,0.0013279037775047859,0.0019535948522388935
48,0.001314117404537776,0.0018366004806011915
49,0.001336433921329391,0.0016975851031020284
50,0.0013055513660598826,0.0017588225891813636
51,0.0012703218106376228,0.001688750577159226
52,0.001245909322064261,0.0017050562892109156
53,0.0012371635148122947,0.001710189739242196
54,0.0011967087674875773,0.0016340278089046478
55,0.0011905404555839461,0.0016865492798388004
56,0.0011707326301315653,0.0017076176591217518
57,0.0011682040560875647,0.001605808618478477
58,0.0011216178183125459,0.0015776022337377071
59,0.0011169760835091406,0.001719284919090569
60,0.0010987825108984897,0.0015353155322372913
61,0.0010805184859484502,0.0014590637292712927
62,0.0010521669582769417,0.0014838667120784521
63,0.0010233233092008822,0.0014433128526434302
64,0.0010469806620210982,0.0014589446363970637
65,0.001025524891972954,0.0014271494001150131
66,0.0009864476899713469,0.001369713107123971
67,0.0009782100805052483,0.0014047083677724004
68,0.0009876910193888828,0.0017092109192162752
69,0.0009263920503769792,0.0013749238569289446
70,0.0009389060268083237,0.0013966369442641735
71,0.0009207303005388139,0.0014140899293124676
72,0.0009153892146827827,0.0014025588752701879
73,0.0008840337065257085,0.0012802381534129381
74,0.0008801922465587746,0.0012201223289594054
75,0.0008632527004333189,0.0012460763100534678
76,0.0008570264699916531,0.0013396925060078502
77,0.0008263377316012618,0.0012638939078897238
78,0.0008642142614089225,0.0012789120664820075
79,0.0008174735096422019,0.00123613013420254
