epoch,train_mse_std,val_mse_std
1,0.09886843379130639,0.037442006170749664
2,0.02001910516055781,0.013183120638132095
3,0.012643405300151333,0.011596349067986012
4,0.00936653839093948,0.007491896860301495
5,0.00665073582333882,0.005528159439563751
6,0.004929758202270954,0.004291683901101351
7,0.003751559992162494,0.00322908628731966
8,0.00293329434930747,0.0026966703590005636
9,0.00245556558445743,0.0022507584653794765
10,0.0021091981816924493,0.001979743828997016
11,0.00187671836125077,0.0017566867172718048
12,0.001696543369001251,0.0017725573852658272
13,0.0015677472154466841,0.0014076299266889691
14,0.0014004758355919428,0.0014419698854908347
15,0.0012599475890563178,0.00123338692355901
16,0.0012000903467625596,0.0012004951713606715
17,0.0011175993029317619,0.0010650849435478449
18,0.0010670079528081692,0.0009317210642620921
19,0.0009758071713209138,0.0010754034155979753
20,0.0009175038691018444,0.0009463352034799755
21,0.0009126602241601727,0.0009183990187011659
22,0.0008609567367058022,0.0008718276512809098
23,0.0008090581476004791,0.0007870529661886394
24,0.0007586449421295246,0.0007560498779639602
25,0.0007690617142026389,0.0007789348601363599
26,0.0007399543153076948,0.0007164221024140716
27,0.0006895446005937945,0.0008069604518823326
28,0.0006799282660087233,0.0007013053400442004
29,0.0006547090908707421,0.000656482414342463
30,0.0006562518519885715,0.0006142137572169304
31,0.0006344839153722801,0.000585562433116138
32,0.0006219419183369583,0.0006274918559938669
33,0.0005942131669862431,0.0006737992516718805
34,0.0005886755022071336,0.0005624250043183565
35,0.0005768348310816134,0.0007475567399524152
36,0.0005499432753568083,0.0005370814469642937
37,0.0005493728709798749,0.000505722186062485
38,0.0005493096859786843,0.0005270479014143348
39,0.0005152970810494874,0.0005349627463147044
40,0.0005236047731245948,0.0005468780873343349
41,0.0004985082245021514,0.0005254943389445543
42,0.0004795830337891706,0.00046621335786767304
43,0.0005130162947301258,0.00044027355033904314
44,0.00047422100706204733,0.0005461866385303438
45,0.00047845722893780773,0.0004493964952416718
46,0.0004543683807586083,0.0005215831333771348
47,0.00044167268809724525,0.00043249072041362524
48,0.0004438463067171935,0.0004981854581274092
49,0.0004239284103652003,0.0004440413322299719
50,0.0004224989458569964,0.00042398975347168744
51,0.0004245103711442821,0.0004029246629215777
52,0.00043112854600987877,0.0003863228776026517
53,0.0004091570451255493,0.00038587042945437133
54,0.00041775774014679546,0.0003860669385176152
55,0.0003864893541199715,0.0005225836066529155
56,0.0003767041362851,0.00038587639573961496
57,0.00036530183615219154,0.0004266895120963454
58,0.0003637996912387777,0.00040651686140336096
59,0.00035527202467156585,0.00038759459857828915
60,0.00037652650009819443,0.00040298394742421806
61,0.0003419871780890682,0.00033450088812969625
62,0.0003433146417322713,0.00037402508314698935
63,0.00034909363608540014,0.0003496077551972121
64,0.00036081918583901075,0.0003621276409830898
65,0.00032644967675286515,0.0003535014984663576
66,0.0003317934297062661,0.00034477742156013846
67,0.00032713400333876327,0.0002834000624716282
68,0.0003245688267054302,0.00032823070068843663
69,0.0003221998864798032,0.0003902292519342154
70,0.00032399610750985004,0.0003218939818907529
71,0.0003159830152074989,0.00040398797136731446
72,0.00031986520574572863,0.00031075673177838326
73,0.00029720617536437515,0.0002999739663209766
74,0.0003137399822493106,0.00026893449830822647
75,0.00031161286130822495,0.0004059877246618271
76,0.0002952910206000571,0.0003218022466171533
77,0.00029409445704759476,0.00035353426937945187
78,0.00029594719335347436,0.00031293919892050326
79,0.0002875794083862421,0.0003207781119272113
80,0.00028682909269563486,0.00045548996422439814
81,0.00028755130347692776,0.0002722831559367478
82,0.0002920269940373653,0.00029649800853803754
83,0.00027564993599375244,0.0002816407068166882
84,0.0002850852922133768,0.00030538509599864483
85,0.0002995867171376719,0.0002603767497930676
86,0.00026835975253897495,0.000260804605204612
87,0.00026742816930683586,0.0002663518534973264
88,0.0002717430456677687,0.0003759499522857368
89,0.00026610199655418946,0.0003443464811425656
90,0.00027451254858935876,0.00029871833976358175
91,0.00026336034174184476,0.00027679416234605014
92,0.00026537128623065894,0.000286351190879941
93,0.00025764767549718326,0.0003160813939757645
94,0.00026987485435001307,0.00023609172785654664
95,0.0002548008221229266,0.0002376495103817433
96,0.00026623499621760603,0.00023420834622811526
97,0.00025775851594570214,0.0002624799672048539
98,0.000244199109386731,0.00024970484082587063
99,0.0002546697099785911,0.0002897476661019027
100,0.0002494098044956576,0.0002414690243313089
101,0.0002455987359908532,0.00024425023002550006
102,0.0002396429795633501,0.0002128914784407243
103,0.0002515598826659026,0.00022312843066174537
104,0.00023701012622879162,0.00028623081743717194
105,0.0002335941116554344,0.0002497047244105488
106,0.00023914529421937975,0.000256693281698972
107,0.000249229831369598,0.0002607882197480649
108,0.00022884782909592732,0.0002604676119517535
109,0.00024556570152049355,0.0002020732790697366
110,0.00023661886534582946,0.00023266977223102003
111,0.00023260988157593272,0.00024519837461411953
112,0.00022513419140985413,0.00022756762336939573
113,0.00023318970630943972,0.00024285596737172455
114,0.00022654865240129954,0.0003721563844010234
115,0.00023256106886559828,0.00022316980175673962
116,0.00022155274938723035,0.00021194119472056627
117,0.00021859782380694641,0.00021136883879080415
118,0.0002288062715661581,0.0002564206370152533
119,0.00021810139781551545,0.0002636626304592937
